location_id,geography,location_name,year,indicator,indicator_type,units,estimate,ci_lb,ci_ub
25343,State,Nasarawa,2013,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),29,14,52
25344,State,Niger,2000,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),11,4,28
25344,State,Niger,2001,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),13,5,31
25344,State,Niger,2002,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),15,6,34
25344,State,Niger,2003,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),17,8,35
25344,State,Niger,2004,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),19,9,36
25344,State,Niger,2005,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),20,9,36
25344,State,Niger,2006,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),20,10,36
25344,State,Niger,2007,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),20,10,36
25344,State,Niger,2008,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),19,9,35
25344,State,Niger,2009,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),17,8,33
25344,State,Niger,2010,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),16,7,31
25344,State,Niger,2011,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),14,7,30
25344,State,Niger,2012,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),13,6,29
25344,State,Niger,2013,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),12,4,28
25345,State,Ogun,2000,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),11,2,38
25345,State,Ogun,2001,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),14,3,41
25345,State,Ogun,2002,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),16,4,45
25345,State,Ogun,2003,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),19,5,50
25345,State,Ogun,2004,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),22,6,53
25345,State,Ogun,2005,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),25,7,57
25345,State,Ogun,2006,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),27,8,59
25345,State,Ogun,2007,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),28,8,61
25345,State,Ogun,2008,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),29,9,63
25345,State,Ogun,2009,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),29,9,64
25345,State,Ogun,2010,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),29,8,64
25345,State,Ogun,2011,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),28,8,63
25345,State,Ogun,2012,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),27,7,63
25345,State,Ogun,2013,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),27,6,63
25346,State,Ondo,2000,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),11,4,27
25346,State,Ondo,2001,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),13,6,30
25346,State,Ondo,2002,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),16,7,33
25346,State,Ondo,2003,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),19,9,36
25346,State,Ondo,2004,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),21,11,38
25346,State,Ondo,2005,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),23,12,40
25346,State,Ondo,2006,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),24,13,40
25346,State,Ondo,2007,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),25,14,40
25346,State,Ondo,2008,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),25,14,40
25346,State,Ondo,2009,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),24,13,40
25346,State,Ondo,2010,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),23,13,39
25346,State,Ondo,2011,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),23,12,38
25346,State,Ondo,2012,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),22,10,38
25346,State,Ondo,2013,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),20,9,39
25347,State,Osun,2000,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),22,10,45
25347,State,Osun,2001,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),27,13,50
25347,State,Osun,2002,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),32,17,53
25347,State,Osun,2003,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),37,22,57
25347,State,Osun,2004,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),41,26,60
25347,State,Osun,2005,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),45,29,62
25347,State,Osun,2006,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),48,32,63
25347,State,Osun,2007,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),49,34,64
25347,State,Osun,2008,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),50,35,64
25347,State,Osun,2009,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),51,35,65
25347,State,Osun,2010,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),50,34,67
25347,State,Osun,2011,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),49,32,68
25347,State,Osun,2012,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),48,29,69
25347,State,Osun,2013,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),47,26,69
25348,State,Oyo,2000,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),18,8,38
25348,State,Oyo,2001,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),22,10,41
25348,State,Oyo,2002,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),26,13,44
25348,State,Oyo,2003,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),29,16,47
25348,State,Oyo,2004,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),32,19,50
25348,State,Oyo,2005,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),35,21,51
25348,State,Oyo,2006,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),36,22,52
25348,State,Oyo,2007,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),37,22,51
25348,State,Oyo,2008,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),36,22,51
25348,State,Oyo,2009,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),35,21,52
25348,State,Oyo,2010,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),34,20,51
25348,State,Oyo,2011,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),32,18,50
25348,State,Oyo,2012,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),30,16,49
25348,State,Oyo,2013,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),29,14,50
25349,State,Plateau,2000,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),21,12,35
25349,State,Plateau,2001,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),26,16,41
25349,State,Plateau,2002,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),31,21,45
25349,State,Plateau,2003,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),36,26,49
25349,State,Plateau,2004,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),40,30,53
25349,State,Plateau,2005,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),44,34,55
25349,State,Plateau,2006,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),46,36,56
25349,State,Plateau,2007,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),47,37,57
25349,State,Plateau,2008,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),47,37,57
25349,State,Plateau,2009,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),46,35,57
25349,State,Plateau,2010,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),44,33,55
25349,State,Plateau,2011,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),41,29,54
25349,State,Plateau,2012,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),38,26,53
25349,State,Plateau,2013,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),35,22,52
25350,State,Rivers,2000,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),14,4,35
25350,State,Rivers,2001,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),17,5,40
25350,State,Rivers,2002,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),20,6,44
25350,State,Rivers,2003,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),23,8,47
25350,State,Rivers,2004,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),26,9,51
25350,State,Rivers,2005,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),29,11,53
25350,State,Rivers,2006,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),30,11,55
25350,State,Rivers,2007,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),31,12,55
25350,State,Rivers,2008,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),31,12,56
25350,State,Rivers,2009,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),30,12,55
25350,State,Rivers,2010,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),29,11,55
25350,State,Rivers,2011,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),27,10,54
25350,State,Rivers,2012,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),25,9,53
25350,State,Rivers,2013,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),23,8,52
25351,State,Sokoto,2000,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),10,4,23
25351,State,Sokoto,2001,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),12,5,25
25351,State,Sokoto,2002,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),14,7,27
25351,State,Sokoto,2003,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),16,8,29
25351,State,Sokoto,2004,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),17,9,30
25351,State,Sokoto,2005,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),17,9,30
25351,State,Sokoto,2006,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),16,9,28
25351,State,Sokoto,2007,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),15,8,25
25351,State,Sokoto,2008,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),13,7,22
25351,State,Sokoto,2009,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),11,6,18
25351,State,Sokoto,2010,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),8,4,16
25351,State,Sokoto,2011,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),7,3,13
25351,State,Sokoto,2012,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),5,2,11
25351,State,Sokoto,2013,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),4,2,9
25352,State,Taraba,2000,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),10,3,31
25352,State,Taraba,2001,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),12,3,33
25352,State,Taraba,2002,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),13,4,34
25352,State,Taraba,2003,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),14,5,35
25352,State,Taraba,2004,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),15,5,37
25352,State,Taraba,2005,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),16,6,38
25352,State,Taraba,2006,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),16,6,39
25352,State,Taraba,2007,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),16,6,37
25352,State,Taraba,2008,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),16,6,35
25352,State,Taraba,2009,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),16,6,36
25352,State,Taraba,2010,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),16,6,36
25352,State,Taraba,2011,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),15,6,37
25352,State,Taraba,2012,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),15,5,35
25352,State,Taraba,2013,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),14,5,35
25353,State,Yobe,2000,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),5,1,18
25353,State,Yobe,2001,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),5,1,18
25353,State,Yobe,2002,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),6,2,19
25353,State,Yobe,2003,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),6,2,20
25353,State,Yobe,2004,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),7,2,20
25353,State,Yobe,2005,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),7,2,21
25353,State,Yobe,2006,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),7,2,21
25353,State,Yobe,2007,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),7,2,21
25353,State,Yobe,2008,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),7,2,21
25353,State,Yobe,2009,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),7,2,21
25353,State,Yobe,2010,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),7,2,22
25353,State,Yobe,2011,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),7,2,22
25353,State,Yobe,2012,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),7,2,23
25353,State,Yobe,2013,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),7,2,24
25354,State,Zamfara,2000,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),6,2,20
25354,State,Zamfara,2001,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),8,2,21
25354,State,Zamfara,2002,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),9,3,22
25354,State,Zamfara,2003,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),10,4,23
25354,State,Zamfara,2004,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),11,4,23
25354,State,Zamfara,2005,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),11,4,22
25354,State,Zamfara,2006,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),10,5,21
25354,State,Zamfara,2007,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),9,4,19
25354,State,Zamfara,2008,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),8,4,17
25354,State,Zamfara,2009,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),7,3,14
25354,State,Zamfara,2010,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),6,3,13
25354,State,Zamfara,2011,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),5,2,11
25354,State,Zamfara,2012,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),4,2,9
25354,State,Zamfara,2013,Exclusive breastfeeding (EBF) (%),Other maternal and child health interventions,Percent (%),3,1,8
214,National,Nigeria,2000,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),0,0,0
214,National,Nigeria,2001,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),0,0,1
214,National,Nigeria,2002,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),1,0,1
214,National,Nigeria,2003,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),2,1,2
214,National,Nigeria,2004,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),3,2,5
214,National,Nigeria,2005,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),6,4,10
214,National,Nigeria,2006,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),8,5,13
214,National,Nigeria,2007,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),8,5,12
214,National,Nigeria,2008,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),9,7,12
214,National,Nigeria,2009,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),14,11,18
214,National,Nigeria,2010,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),26,22,30
214,National,Nigeria,2011,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),36,30,41
214,National,Nigeria,2012,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),42,36,49
214,National,Nigeria,2013,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),48,41,55
25318,State,Abia,2000,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),0,0,1
25318,State,Abia,2001,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),0,0,1
25318,State,Abia,2002,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),0,0,1
25318,State,Abia,2003,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),0,0,1
25318,State,Abia,2004,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),0,0,3
25318,State,Abia,2005,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),0,0,9
25318,State,Abia,2006,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),1,0,16
25318,State,Abia,2007,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),2,0,16
25318,State,Abia,2008,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),3,1,11
25318,State,Abia,2009,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),5,1,15
25318,State,Abia,2010,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),9,3,23
25318,State,Abia,2011,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),16,5,40
25318,State,Abia,2012,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),31,9,68
25318,State,Abia,2013,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),57,20,86
25319,State,Adamawa,2000,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),0,0,1
25319,State,Adamawa,2001,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),0,0,2
25319,State,Adamawa,2002,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),0,0,3
25319,State,Adamawa,2003,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),0,0,5
25319,State,Adamawa,2004,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),1,0,10
25319,State,Adamawa,2005,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),1,0,21
25319,State,Adamawa,2006,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),1,0,25
25319,State,Adamawa,2007,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),2,0,29
25319,State,Adamawa,2008,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),5,1,32
25319,State,Adamawa,2009,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),15,3,56
25319,State,Adamawa,2010,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),44,11,84
25319,State,Adamawa,2011,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),71,24,94
25319,State,Adamawa,2012,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),77,27,97
25319,State,Adamawa,2013,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),75,21,97
25320,State,Akwa Ibom,2000,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),0,0,1
25320,State,Akwa Ibom,2001,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),0,0,1
25320,State,Akwa Ibom,2002,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),0,0,3
25320,State,Akwa Ibom,2003,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),1,0,7
25320,State,Akwa Ibom,2004,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),2,0,20
25320,State,Akwa Ibom,2005,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),3,0,39
25320,State,Akwa Ibom,2006,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),4,0,48
25320,State,Akwa Ibom,2007,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),6,1,41
25320,State,Akwa Ibom,2008,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),11,2,38
25320,State,Akwa Ibom,2009,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),24,7,54
25320,State,Akwa Ibom,2010,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),48,19,78
25320,State,Akwa Ibom,2011,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),61,28,88
25320,State,Akwa Ibom,2012,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),57,20,87
25320,State,Akwa Ibom,2013,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),47,13,85
25321,State,Anambra,2000,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),0,0,1
25321,State,Anambra,2001,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),0,0,2
25321,State,Anambra,2002,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),0,0,4
25321,State,Anambra,2003,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),0,0,6
25321,State,Anambra,2004,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),1,0,14
25321,State,Anambra,2005,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),2,0,32
25321,State,Anambra,2006,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),3,0,43
25321,State,Anambra,2007,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),5,0,43
25321,State,Anambra,2008,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),9,1,45
25321,State,Anambra,2009,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),19,4,55
25321,State,Anambra,2010,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),35,10,77
25321,State,Anambra,2011,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),45,11,86
25321,State,Anambra,2012,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),42,8,86
25321,State,Anambra,2013,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),32,5,84
25322,State,Bauchi,2000,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),0,0,1
25322,State,Bauchi,2001,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),0,0,2
25322,State,Bauchi,2002,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),1,0,5
25322,State,Bauchi,2003,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),2,0,11
25322,State,Bauchi,2004,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),3,0,24
25322,State,Bauchi,2005,"Household ownership of ITNs or receipt of indoor residual spraying (IRS), or both (%)",Malaria interventions,Percent (%),3,0,39
